Feature ID	Taxon	Confidence
01a2f241235703c85464141a4719f11b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Niastella	0.8564108994002214
01a5f97a722c02e45a5908f6d7a37a0a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17; s__metagenome	0.727896415387316
01be686919b70ddf1498c5c94a7f1088	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.9798506552193216
01bec6e6a542bbea17b9b201d0ed6990	d__Bacteria	0.9999997976045222
01c25804bd3ee388da6989657e93e788	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8757519341374992
01cf9cf0e54d5a4f99d9388c953f41df	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified	0.9971361025221448
01d293451d72474361944164ead1e43a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.839047227437764
01d9aca277a624606840e993e9c17a8f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium	0.9292206912817372
01e67afec520b1e8653c3675dbf0a6e8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae	0.9990602415746788
01e9c0356116db7517aa48d2761b8190	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_bacterium	0.8424440250609808
01f53d58a940fb6f88a12952789ccb10	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__uncultured; s__uncultured_bacterium	0.9925653093910314
01fbbc6ae547c8bfa57e1ee0c4c9dbc5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.9369827311419652
01fc9e801582d9ed412677d2a85e5190	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__metagenome	0.9023840094219288
02019e6fa684b2e32114d6b816523433	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured	0.9882914020928908
0203cfb44f3d21ebdf349fec9c7b07d5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group	0.9987581712529788
020a94d69ebfddc17d8e0b45d9d140ee	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9999715688638174
020b3ebb60a2204f2d0b1200e75d58c2	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	0.9979674399994356
020e9e62157bb44cb49eec72ed775fe0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.9999999490586516
020f48a69f9bf40e54fbac885f94695a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	0.885599915084842
02136eb52a5dd4e16f60b8e09f80199d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999633727796532
021469f5b7bd3b6cd825b394439bc59c	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrionales_bacterium	0.9999549074160254
021ded5e17be1ae56d1c53e55bdbe0dd	d__Bacteria	0.8077687430399061
021fad84c72c630c28cfd28c7353123f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9202704282225092
022108e009c71dd0eecef8f2bb5039be	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__SM2D12; s__metagenome	0.961504457367614
0223665d3a3528dd7b479cce303bee4b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9997143029259692
0227aa443948c1d98d2d25eb6a2359ac	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sandaracinobacter; s__uncultured_bacterium	0.9649454677824908
0229d782f7c5ecb01412f75fdeca99f7	d__Bacteria	0.8419721970931844
022cacfa071489a242227dc6aa9caeed	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_Clostridiales	0.929565439743534
022faf3f64617b676f2137b2b006b292	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Gracilibacteraceae; g__Lutispora; s__uncultured_bacterium	0.999853111608209
0231cceaa872123565d63a3ff71e5734	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_bacterium	0.8648555889799585
02325bcd4e5151b62d4bd6cf4b3e9323	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified	0.880068329840423
0232b56c81bb04fb94bdcfdf8b073ae1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__unidentified	0.9186215493571804
02371acc2922a69f8d3a00b17f38f743	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	0.9999999988922036
0238891716ac6b7d6774b17ead99fb19	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.7401341164994976
0250430f8ad32257e11da9dc1a51b439	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora	0.8013367000655243
0256803f1bea2c873f180e50eb31415f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.8922014115353901
