Compound	MC_POS_1_Salmonella	MC_POS_2_Salmonella	MC_POS_3_Salmonella	ME_POS_1_Salmonella	ME_POS_2_Salmonella	ME_POS_3_Salmonella	MF_POS_1_Salmonella	MF_POS_2_Salmonella	MF_POS_3_Salmonella	MJ_POS_1_Salmonella	MJ_POS_2_Salmonella	MJ_POS_3_Salmonella	MQ_POS_1_Salmonella	MQ_POS_2_Salmonella	MQ_POS_3_Salmonella	MR_POS_1_Salmonella	MR_POS_2_Salmonella	MR_POS_3_Salmonella	MV_POS_1_Salmonella	MV_POS_2_Salmonella	MV_POS_3_Salmonella	NH_POS_1_Control	NH_POS_2_Control	NH_POS_3_Control	NI_POS_1_Control	NI_POS_2_Control	NI_POS_3_Control	NJ_POS_1_Control	NJ_POS_2_Control	NJ_POS_3_Control	NK_POS_1_Control	NK_POS_2_Control	NK_POS_3_Control	NL_POS_1_Control	NL_POS_2_Control	NL_POS_3_Control	NM_POS_1_Control	NM_POS_2_Control	NM_POS_3_Control	NN_POS_1_Control	NN_POS_2_Control	NN_POS_3_Control	PRE_QC1_POS_1_QC	PRE_QC2_POS_1_QC	QC1_POS_1_QC	QC1_POS_2_QC	QC1_POS_3_QC	QC2_POS_1_QC	QC2_POS_2_QC	QC2_POS_3_QC
2.69_162.0562	6618.736114	5490.990755	8819.797582	14248.36203	18101.36968	15881.76428	733.542905	9117.806871	14671.24727	7572.043254	3928.212074	7757.895841	29622.32572	42725.92996	2543.640248	0	30355.78644	37302.66505	0	126439.0685	145185.145	207693.4161	252203.1198	291585.5577	184323.4858	219665.3604	215703.6342	238358.0979	284611.0094	0	149934.8632	172499.3394	198516.1004	230429.7427	288035.8671	3933.166623	293416.1051	309668.6898	332858.7123	211938.0089	271627.2026	328319.3504	121281.5935	135981.4672	118735.0854	150966.1646	144018.8848	120299.8437	126953.7139	144976.5259
2.42_190.0509	70033.59725	68643.65155	82361.19923	120152.6129	102640.9232	140875.808	452581.6062	46831.07135	100944.2696	47443.74915	56972.08939	62777.19839	202142.9491	208769.7373	407294.0517	1237649.736	105674.8395	133958.6094	43252.93561	574804.8021	606345.2044	814139.2689	913825.2908	1149800.031	1054746.889	1104769.803	1207328.345	1016512.502	1092443.727	0	961660.6324	1041823.135	1166667.118	1098664.575	1225716.366	0	915155.7695	1027269.743	990079.6688	893878.1681	1015997.167	1166720.542	542185.0663	458989.7272	439418.6794	471372.4101	536248.5984	482289.1931	478346.7366	525330.4302
0.63_339.1229	893.3738097	0	0	0	0	961.3338088	0	2434.00221	104.5100843	1569.067988	1032.128437	1289.372921	539.8278712	1795.700698	0	0	3485.195064	2066.422708	0	9925.760831	8776.343293	28053.10369	30905.04052	25549.17134	34397.06905	33601.95379	41728.9966	45406.49657	31453.51295	0	12767.69171	15975.99199	13263.60899	31400.21472	28224.08846	7289.760569	17072.28094	19610.6801	24366.78071	34410.96692	27095.7042	27249.37262	14273.6437	17899.16642	18316.68727	12704.73755	13063.04949	13770.32254	19039.00343	17385.94396
1.62_343.2128	289913.9479	279025.3511	364660.9799	525570.5805	453320.4365	475124.3334	0	191014.7259	233035.9553	172601.6853	151154.3134	150746.7018	350188.4924	324115.4375	137495.9481	5955.026333	216810.4118	212768.2623	210957.2299	609602.2197	568471.339	1041185.698	1172601.611	1269775.077	938653.735	1097158.613	1053983.839	1545420.431	1654838.412	0	1181400.515	1233766.247	1346295.242	1664978.438	1867639.921	571720.6466	1134072.353	1280357.297	1343766.028	1160678.095	1276041.848	1362454.504	619212.4507	669143.7674	646309.3275	653803.3365	590870.393	683072.7517	623971.3057	690310.6075
1.69_345.2281	81701.89809	56823.81406	97626.78955	149668.5269	143837.8794	150309.3644	171779.3599	60659.13279	89846.04118	33594.2151	47392.2885	41583.13735	137137.816	129377.2791	378549.7151	57236.98938	32128.07916	60571.61102	455282.9644	324830.1606	317309.672	670910.7855	781457.1266	903289.0908	488250.8029	563262.926	553393.2589	983068.3408	1100473.318	0	517980.5999	578441.4796	616038.9106	896779.9345	1044436.602	1064547.452	480671.3742	518202.5862	530116.6296	512173.7991	588089.3376	608000.6324	318631.5923	333783.4001	315638.59	372004.5972	300990.7985	323730.6953	325617.9929	345991.1193
1.59_249.0955	5149.614288	4788.346174	647.4383156	5009.933712	4440.66765	4925.032488	0	1701.145483	1508.267624	437.3185698	1004.766951	1755.379886	1934.418223	663.5195599	8206.147834	0	2161.99498	5031.630189	8482.648935	1745.360209	2863.724493	6183.432666	5866.203404	5934.351101	7398.438721	8870.255372	8463.695374	9063.885752	9766.829544	0	7844.683358	6322.812944	6199.967604	8220.991385	5759.42747	4256.202611	10436.75276	11218.19788	9029.315745	9732.785524	10998.57832	9919.715616	3335.082769	4948.387275	4780.395956	4183.51244	3286.370957	3951.28614	4604.622824	3097.930799
0.67_255.0335	114178.8701	111736.5328	176243.2573	42916.68644	46098.73979	50126.71137	0	59249.19948	59957.66701	31078.66641	39351.74898	27397.39518	51994.61198	45101.82741	0	0	113604.2504	110657.71	1926.553476	144004.0469	151315.3881	178718.2032	195925.1416	222612.1364	314266.1326	318520.5506	325401.8764	394952.8606	370925.4184	0	281184.982	319384.1292	325230.6928	281837.698	335014.4165	0	488947.8572	473712.0045	449604.3227	512552.5926	483408.9159	517275.4935	193812.7676	203096.4692	188731.718	210543.7522	174220.7952	194947.1672	189801.6106	184850.3996
1.66_343.0790	2424.462158	2564.179968	1117.389784	3940.03115	4232.259167	1728.630406	0	518.4377155	0	305.8923154	788.6408836	0	1738.234465	1756.635458	7643.858925	1632.071732	546.3515406	2121.352039	0	13142.32467	10604.51209	18670.81464	24391.15695	17844.6312	18226.10086	16471.19579	23373.82612	31598.88481	34882.13643	0	13778.74593	14060.65017	12772.70212	31577.11347	28251.58485	233613.5315	32490.65674	36092.17801	39903.3668	34700.17323	33896.86287	39475.71839	10915.67493	9608.869157	6944.263955	8845.193888	5977.632732	9295.096433	8236.623547	10755.82778
1.78_375.2747	2323.219011	1442.287186	1415.859516	1802.359492	1134.123888	3615.719522	2360.850015	9953.702349	4541.617105	5056.444088	4152.071208	4317.798109	6462.440786	6035.14121	17099.6345	0	5964.116479	3227.89691	18176.01102	23863.93379	19885.32308	30718.46338	40788.79578	46226.63786	19614.9726	17540.3667	21085.97558	21711.48832	29518.46004	0	20504.08229	19626.48573	27757.82818	24273.30646	30969.65471	62215.85026	21361.55185	28060.19074	26651.79484	24080.83388	28828.32093	27962.89746	14898.27211	12325.99385	12824.59945	16485.17526	10532.33664	17758.36995	15274.57791	14884.01519
0.86_182.0457	67530.9749	55427.26527	37637.94903	12974.68394	16585.31695	0	0	11093.06709	16313.19585	6044.12952	4161.118198	2526.13294	14104.86723	6204.675836	0	0	32115.53696	28911.41349	0	24205.78539	21478.38501	73301.2896	61168.35081	55594.43309	140879.9919	120116.8158	99926.81564	75483.98442	69035.38696	0	139540.6824	118063.8986	96813.36802	86415.54691	63177.05765	0	67883.16387	63035.18979	43520.05892	95313.65766	83269.81724	66041.09528	48329.92873	52776.0718	63804.65602	52493.68589	49328.54235	59063.3292	40677.26054	41540.74779
0.79_377.2708	759.9820408	0	0	4314.196818	2430.26494	4223.945687	0	5460.896953	5587.613793	29.80797847	246.9522322	654.7874145	5882.599584	7337.385843	0	0	6661.067115	6476.972837	0	28568.61432	22498.59216	75142.4879	74068.85165	67468.53918	177701.4547	163517.935	139678.7159	78262.19877	89704.70797	0	51890.04185	43164.16986	42474.95197	87407.68631	86012.92187	3169.13723	57105.24535	67538.19984	61566.49127	69320.06623	67755.89538	53638.27877	47230.68266	49775.18196	47156.55441	48513.71729	42418.04852	53206.26723	50751.30836	44305.57828
0.57_513.3192	0	4259.445646	6455.703312	14949.76404	10038.25286	0	0	5793.049444	3301.322216	7237.57802	4731.59089	0	17918.17627	22507.62896	0	0	12452.34597	19145.07839	3878.438498	88.57046951	150.0788488	34738.01406	27780.91096	14883.42928	31132.42341	27747.26108	38368.79334	41769.29409	39661.41383	0	17374.77096	22743.26544	27100.58379	48367.33202	61697.78116	955.5571107	30177.24202	28732.21584	42258.45704	40066.41224	39149.82003	44697.40787	23613.29798	27577.58444	28925.64185	20907.70848	31086.4781	24366.55579	31394.98024	30990.53621
1.59_457.2831	0	0	0	1023.068357	0	0	4692.390548	0	0	0	0	0	0	0	0	0	0	0	16503.35851	2358.526314	5005.880669	18747.62831	39999.20451	45144.93222	21539.47728	11083.39699	23137.1121	27456.87188	12185.58852	0	4330.636878	17749.62588	4580.008998	12078.91688	18477.6291	0	17790.06559	25348.74632	16353.60514	7530.229052	12828.69941	19475.90035	0	0	0	0	0	0	0	0
1.82_347.2431	0	0	0	0	0	0	896.2076618	0	4421.992659	0	0	0	4730.059157	13275.07926	0	0	0	0	122901.6573	67002.52133	64035.62764	239799.2794	292651.0852	317088.0577	180005.258	173332.8798	210404.18	314122.1905	323100.5474	0	134442.5086	123554.7635	149968.0312	233254.5469	257622.4578	158266.1597	26481.60877	37871.53304	59097.06008	102259.6133	122612.5061	134294.3108	41504.30643	39932.36273	38525.21176	55481.51221	59454.81717	56608.21583	52905.64656	51167.6687
5.98_221.0574	0	0	6126.313583	0	3491.959473	1249.384779	0	2694.434724	0	1143.876034	793.5057294	3437.038532	5779.099767	2102.436356	0	0	0	0	0	21568.06323	25365.75013	288819.2637	228751.4077	195244.4061	259900.9918	179405.1974	205617.7678	246518.4821	173212.0072	232.6404012	298155.6349	291804.0276	0	190456.6824	97996.30994	0	491631.218	479109.9054	6325.612884	113625.8591	169166.6272	103296.3734	108529.2858	140327.4136	140743.9299	129278.8515	137973.9332	124329.1994	116850.3487	103829.2108
1.69_815.5683	0	13623.23869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68863.86781	40571.75436	972574.3114	1172876.159	860172.9686	463872.907	572352.6524	535622.0864	462191.3003	500760.5764	0	536189.7827	622657.9524	614521.9094	83619.18921	106298.6702	0	369563.7699	504350.6818	498517.932	112717.527	184467.5587	174578.1993	87801.34152	101482.4332	114311.1186	99711.18532	93149.0536	118768.8466	82956.34978	106395.2835
1.12_243.1237	13885.22481	4371.288864	5967.435252	13131.67711	11528.98395	14386.72598	0	15244.2251	0	6709.080345	3807.870584	2724.190228	7037.888608	7069.188016	320.6398107	0	5793.192498	5333.420884	2353.951184	15267.66699	10342.48059	19651.20672	20624.90672	17717.54737	27591.25467	35252.07552	19401.27076	28263.1249	31289.84365	0	35020.86542	31942.35844	28676.43452	37867.07315	33291.58145	0	17169.31656	22419.98907	14002.12548	33241.26683	24535.11484	22668.06759	18760.11617	26106.63019	21331.41438	16374.17964	15780.017	19832.15897	19991.81941	19318.65607
2.76_269.0457	1093770.695	1067038.819	1183347.042	2349958.545	2100137.617	2342908.872	1787892.884	1038924.785	1127424.289	1043814.466	1052359.151	1063343.846	1289931.053	1307205.599	4583609.172	833552.6761	487931.437	513854.175	136113.6862	34111.52148	28454.57596	10192.29137	9789.218113	12438.05449	8607.83612	12926.15548	10097.51036	9004.187297	6566.507906	33021.89538	11667.96224	12452.6013	7170.563692	13039.02621	14139.15698	13460.51683	13255.86031	13561.44924	4986.344658	24892.88052	19304.39098	20724.13151	459526.2844	427868.2753	437306.7779	472840.028	449531.3507	436448.2903	410739.8546	402699.5217
0.82_349.2383	976.6660958	0	0	1355.810481	345.6942944	0	0	1590.094	0	0	626.0017912	0	160.4424833	865.6699517	0	0	140.0982943	61.89637515	5812.775132	15703.40763	13113.82368	46946.69379	44250.77963	39455.70813	123212.2252	106321.9392	125780.0606	45564.19059	51507.37513	0	28704.437	23863.3103	26739.00449	80248.36436	64357.63464	21458.74973	26365.92435	34152.32552	31162.33945	56104.83912	47966.27318	41949.63459	16367.97584	24798.71463	20946.7604	27050.88781	24951.50376	30739.70476	22103.15234	27759.73994
1.28_257.2123	0	0	0	0	0	0	0	0	0	0	0	0	11286.5025	12077.56353	0	0	6780.266845	13862.64436	0	70513.36226	68726.00698	78128.01074	72151.74165	67813.02731	33320.53285	32882.30473	24641.60125	108265.7734	112663.8649	0	83636.79875	83187.40467	83274.028	87080.21526	98534.47376	0	133080.183	132858.8564	135768.1799	90058.95038	103687.7052	101005.972	45418.7556	44481.93331	50106.09668	41795.26043	47808.29701	53015.44003	43432.48743	39527.29799
0.84_568.3220	0	3935.380329	30518.83214	4339.816625	107.6253626	4388.555886	0	0	131641.6059	20374.77259	15244.58169	10147.74893	13018.00255	4173.558819	310759.5587	0	0	0	12694.16663	346878.9411	360608.0485	1524334.385	1497677.754	1491640.705	834053.1978	821520.5961	932561.9103	1263160.976	1257607.94	0	862216.8137	824224.3349	816954.022	207733.4715	199084.229	41879.48283	1532031.591	1562917.655	1599311.542	190604.9783	165697.2253	187519.4748	508616.4634	475568.9544	519408.6398	482540.8376	436495.8358	466236.5315	453132.0268	493526.4859
0.63_351.2178	6397.637321	11782.81665	10333.91542	48886.71912	30520.54955	43333.36502	2839.807968	22681.78307	16999.14742	10480.2314	10004.86213	17242.51389	42062.52899	47819.46463	5478.676886	0	15852.52444	15839.58179	22369.77388	43248.44057	37596.97444	85365.11148	78999.39938	76891.36018	67117.31289	62596.60981	63657.09942	100834.4886	113217.2538	0	71439.5055	70505.49546	72930.34803	176169.6494	182113.6255	0	104236.8019	116371.4106	124950.7326	124576.3314	113222.9213	112921.176	57116.05429	75763.0697	75521.89752	73926.63643	63244.72027	65816.37461	58571.53716	64456.85055
1.54_389.1647	28457.73764	7085.342902	23669.63157	75965.45842	78742.20289	99248.76131	1105.344762	23173.30488	75986.60299	10368.0646	10270.09477	0	136063.6727	118335.5538	50865.17455	0	54207.82612	75383.57399	26555.60247	264519.4	269304.834	386411.1924	483987.4609	459521.7067	158314.4164	215284.1448	226462.2398	469620.9102	473340.5004	0	218476.2681	233882.466	260375.5861	470201.8871	518328.0886	40856.29572	337386.6295	385846.2641	378674.2364	327036.3488	370733.5047	405168.3763	175802.3838	176221.6502	150244.3547	143735.2742	179261.2511	175563.246	172637.979	193326.8944
0.92_162.0538	82353.31739	79897.98029	66462.74533	90978.95467	86787.61822	89211.62933	0	74013.06373	96553.22033	28271.93108	46193.41497	47384.25052	54292.40565	53437.962	10637.70572	18015.65446	49836.39532	49485.9974	505724.8917	52878.42035	54665.50358	92861.89334	89287.19604	84639.66081	116492.5495	104910.6038	100898.7413	109746.1222	114895.1636	0	125756.4641	132888.0941	122222.0965	116961.887	123000.9859	366386.2191	149855.9469	151531.2894	122958.2645	155956.2771	151523.6463	149139.7841	82980.67768	95745.51184	97810.9092	97511.88054	79933.83908	95093.35809	77399.49857	80896.62915
0.75_179.0021	55785.83844	58251.80835	53371.4554	32600.46784	29692.4255	45940.44151	778.4273205	67785.63175	91986.43704	23588.20021	30137.94757	17169.67633	79460.06664	72645.00297	5566.54455	2375.332652	87528.69538	100448.0524	8229.130907	83090.43118	81702.73819	113085.1938	122591.9828	120751.2555	123961.1946	158170.0724	132225.8637	162179.943	179181.6628	0	121901.6648	148983.8313	141107.3293	140764.3402	159536.0552	1929.257799	104406.2466	113546.9756	114696.0816	141707.4606	142484.9779	146730.3423	97535.04294	91217.38771	83019.91536	94644.92371	98305.76386	93266.28229	92095.42807	87464.96245
0.75_267.0904	42825.46692	36033.31997	32194.93778	22583.33245	14220.53082	19358.20921	24299.57825	36696.76488	43409.43424	13347.67619	11833.38957	21082.55179	23348.72166	23780.08269	1279.122765	9891.295142	50617.34095	62749.03086	66283.98168	44071.1281	39607.32699	66364.88958	91781.33231	96105.80153	67602.14801	63728.67764	62320.61272	130879.5176	141060.2345	0	39229.54951	34092.96887	52110.94063	81884.44998	83121.49689	117213.0637	73994.05719	79907.38677	73603.02239	69198.78438	78165.16976	77529.52476	62327.86906	60795.73732	57432.47006	58847.01139	54744.96966	56277.91555	53184.09446	53820.96946
1.04_289.0673	0	0	0	5909.709298	4856.225294	6058.592687	0	0	6451.054603	30122.31066	29813.17633	41635.01068	530.5946174	15.56768267	0	0	0	0	0	33123.49252	29557.92453	42498.20494	47128.33462	51489.45382	66753.83617	71789.50533	63049.36633	29119.8973	34627.48476	0	53062.37019	51599.65838	49284.63888	32531.22014	32502.88442	0	29960.82057	27362.40896	28151.23827	38898.16108	34858.1792	35574.37985	21520.11114	22159.43012	25797.59783	26155.29516	22482.98312	24278.69473	24575.23376	25323.5946
1.07_375.2751	948.6614221	2170.012046	532.9190022	0	1796.449447	1264.077649	0	1599.394921	2475.143136	0	622.6537959	0	1528.877714	2810.227327	17863.75366	2461.401771	539.9806184	2093.431086	146566.1455	9776.885566	8553.829787	21154.18809	26767.29153	20474.07192	13895.11185	23059.5233	23054.64046	30032.18794	31772.20308	0	23107.40129	9656.616192	15320.03862	15921.55574	14674.25034	74909.18459	17398.5199	15280.80207	19076.45375	15540.68059	12391.873	17517.29716	8441.7773	7089.966124	9345.160805	7474.449266	10514.14914	8007.167679	6578.195988	6293.466866
0.94_235.1010	6335.023747	9154.090656	11347.21994	23864.81963	27989.12025	35699.77606	0	43848.37155	74324.63498	7732.796992	8722.623082	8374.732783	42781.30966	50393.38298	0	0	35104.02941	51158.85611	164.8702954	31751.60508	31749.49824	66642.91234	69725.74311	75068.44554	69229.74929	74309.05742	57968.37057	79793.50379	82148.41267	0	58656.06093	53025.74392	60617.25021	54378.74166	65225.32617	0	46228.14247	63857.33872	54569.54025	62551.54247	75019.74505	79973.86106	48393.72827	46639.02404	40895.33922	48226.09201	44999.52845	41562.46307	42884.57032	42257.26891
2.39_491.2791	0	0	0	10808.1857	6914.28949	6975.588155	2670.071815	0	0	0	2641.333052	7960.788945	85610.5498	93932.46091	89265.04452	0	8854.874057	16666.05788	78589.31799	210616.3658	203709.0396	203084.9457	238281.4366	279869.335	1061796.657	1190505.456	1541286.5	362612.7464	426908.0673	0	1100927.527	1175732.528	1448884.823	589454.7374	641759.1318	0	287585.7579	354111.4192	440577.8762	456299.2224	530117.2969	607328.4057	230188.6857	203087.194	191447.8264	226370.4285	235538.2338	208779.2468	234910.3658	301863.8501
1.01_573.4524	73536.249	97768.99617	108724.9023	69469.48724	43882.12921	42399.853	0	85041.92671	84051.15283	68625.44637	72562.78452	87068.72155	50066.07701	54660.35755	0	0	142870.2798	154481.4497	0	34043.79067	2594.780844	139674.6766	150615.0553	177420.0132	203754.3289	221885.5448	258783.7827	140846.5904	170836.879	0	207145.4901	247768.008	255175.8247	112772.7915	128244.3155	0	463225.1357	516460.4908	514236.7342	135655.3145	146035.5324	142206.7936	140984.5963	111977.4216	120193.6856	106338.5841	120645.1064	107487.5549	133123.5621	115520.7192
1.25_392.2927	1236.36377	2997.713106	7044.470961	16667.9629	14274.28353	18533.65686	0	8219.233111	7809.378279	9782.346483	12225.51319	22708.65856	49968.88568	46380.36254	6532.689312	0	45343.16442	62116.88192	14266.9064	1299557.884	1046981.117	9832572.889	8568712.493	6735535.723	2494966.419	2492006.743	2202314.968	2478034.285	2342897.452	0	2548364.981	2383949.41	1835018.139	1263007.626	1298140.174	10463.83492	2959044.105	3042908.895	2791987.784	3357095.423	3140674.367	2522282.074	1495907.38	1786261.713	1818538.272	1687761.097	1251237.715	1851653.361	1566230.968	1365070.08
0.52_173.9982	34636.56655	20921.1907	62884.44196	37179.52236	67928.70929	31487.86385	0	24737.67657	39151.50376	51597.54342	25636.86799	33788.22369	42508.6865	46192.02986	0	0	42786.16245	49251.52773	0	44.40354724	0	0	241.2865387	0	0	578.9395069	0	480.349674	0	0	223.8331652	0	0	0	306.9135992	0	0	0	77.91663973	56.54468207	0	0.049770827	29186.66553	24350.11927	28374.2844	29254.4191	18477.74776	22540.49335	22092.11627	23710.79244
0.82_395.2098	15326.72811	0	0	33809.70629	36551.62142	30218.25775	0	43483.73586	12254.32045	25993.41678	42951.87241	24754.6784	70591.66246	45312.6788	0	0	36583.30884	36667.36875	0	83324.99969	75285.96315	112096.6813	118094.1222	104839.684	67532.12074	71773.00131	87417.64665	100468.2465	110640.9909	0	71561.00909	76660.38963	74346.92984	93250.05884	106095.4441	9990.660552	93114.66823	99137.57486	99050.00986	102017.5075	111631.7458	114452.6425	83151.49187	77476.53937	84549.60526	61016.99737	49937.27597	71597.28989	64562.03565	67912.47337
0.67_297.0427	12286.52437	14772.24477	12909.64647	16196.42013	14989.9502	19708.08051	886.3634691	18063.07194	16630.00053	13046.87307	16549.87031	12611.74515	9820.467141	8749.200928	0	0	21345.26485	25951.89828	1608.044082	24049.15297	24537.08526	38834.31669	33919.49072	38090.53322	26030.17348	30240.34728	28467.07771	34201.41928	36932.72472	0	22353.6837	31954.71265	26263.54598	53400.58954	45602.49051	32128.09798	41357.82945	34941.08445	38231.82825	65352.06179	72310.31115	51465.68959	24570.34683	27392.17888	28406.24339	28399.44458	25161.59513	28809.10208	29322.24031	27295.75258
0.72_333.1353	7238.846983	7006.444657	6734.569618	5372.059572	6658.294566	4892.338765	0	8464.178419	4240.925885	5879.325139	3567.863531	1435.531163	3848.530542	5186.457714	0	0	8432.636587	10312.65897	0	54324.17736	63512.83181	219355.808	205815.9837	203227.723	167430.6543	149295.1623	117795.7184	90244.39478	82605.58425	0	49484.3014	54061.72154	43764.02006	57814.31442	54089.0298	39253.58733	73572.81586	68664.16307	45703.64135	68016.05093	50523.67003	42062.32368	62394.29861	56342.70885	46695.92054	52266.64683	51368.94833	54263.71889	47249.57236	44738.9705
4.20_116.0718	151778.135	177377.426	157750.3933	274560.0391	293600.3712	403408.0369	1208.255097	64252.79823	23228.58518	258067.5574	313783.7347	367552.6254	204332.1326	228759.3577	913950.6793	2956.05706	24489.17657	27016.42973	74301.01074	81030.45053	98836.43812	4186.926426	2012.72995	3898.965645	5166.732774	6594.705913	7087.277825	14890.98475	9682.512595	0	27559.15043	33748.36606	39687.43693	8953.646447	3438.898475	16297.61728	1471.309144	0	0	9662.354404	10576.44475	13103.70265	48851.57834	50758.85141	47046.47678	51840.15756	58221.78449	47973.6333	50138.03692	53317.86419
1.89_239.0770	218782.1397	241362.4341	209762.2709	281720.6693	228517.1167	268253.0622	0	108316.8012	131981.6471	29851.25369	30726.06184	43987.37545	216002.8412	219935.2576	14072.43796	0	223227.2909	220668.6258	2472.551085	23063.8607	27836.44771	0	0	0	0	139.1901927	0	304.1394646	0	0	0	6.145872921	0.011824664	0	2.356167283	6490.08864	1146.812392	0	0	465.2404468	436.0211514	0	72844.82496	63225.86528	62847.42666	71626.10541	64573.85482	61151.1124	59549.38522	42533.52456
2.69_328.2497	0	0	0	0	0	0	0	0	0	0	0	0	16988.26654	20457.63856	0	0	8940.856952	14603.09476	0	129952.0806	133012.3652	86734.30889	96884.36586	109681.0755	131682.783	172363.2327	199793.5477	208313.693	222572.1259	0	25437.94703	20435.25545	22100.35931	169937.0236	179885.7685	0	174209.4197	188264.2764	211076.2943	180198.0414	193488.8154	225274.3694	86422.37366	85448.14906	74811.35263	81608.38053	84903.06082	68676.46571	81986.52375	72583.74897
1.09_287.2226	8215.538105	8423.99409	15924.70303	35181.77168	33393.83912	44578.90779	0	16043.73954	20515.00524	5125.053569	4169.222068	16377.50899	25983.36231	23537.98957	5474.47341	989.8139134	178.3737691	7030.992663	0	24170.33062	20939.98135	29328.83742	27546.85782	22466.41089	66182.86849	75671.43279	74085.1353	77404.11156	85757.45554	0	31815.54738	45108.15883	44415.67372	61819.54412	65736.8889	11177.54399	38490.32617	33520.32347	29309.841	54037.47876	57599.90101	67825.73083	28483.37585	35787.66181	28917.23533	38445.8889	34376.0461	32965.36969	30205.61989	34106.76217
2.21_215.0330	1669.485654	0	0	1668.047078	2936.484897	3332.700068	0	0	0	128.1349962	1402.114801	0	7094.568085	1534.511161	0	0	6111.855149	8216.816982	2080.267364	20976.86951	18036.48436	14969.28665	12971.41547	6875.534447	32784.438	31204.63291	14056.29616	20270.98643	24333.75187	0	15608.44264	19159.57763	15335.37618	18719.92877	17672.14287	0	21556.98599	20289.78029	16425.13053	23713.00874	21234.3274	17321.08826	16267.39818	18900.20784	13804.00188	18024.34359	16290.80791	16251.95708	15081.60427	17126.91985
2.95_345.2286	0	0	6918.000595	5663.544546	15465.43422	16816.91044	10184.87946	71305.86771	93557.73178	7630.682381	551.2061491	0	47180.23967	45588.10285	0	0	11574.43605	23288.83673	11877.56148	74227.4858	63033.05618	82258.76941	106334.6496	59737.05324	59334.88196	76751.42357	83535.66161	82101.65997	99965.1855	0	39951.44738	68798.57728	71782.26886	123323.3152	151068.2923	0	79812.72405	136277.1037	121655.0769	77865.86084	80170.13345	80145.93652	66136.29011	58459.7312	41781.51506	57397.06888	57955.50821	48128.42478	59852.77013	52653.50551
0.63_511.3072	9425.478393	6654.312993	9879.636536	7540.108392	7062.136026	9726.164314	43540.95796	9141.04235	15004.60196	9838.293502	2060.035582	0	29449.49851	25578.79056	1106.348684	1882.678767	23984.55079	28253.19547	231007.7724	57124.09927	64446.47449	72466.90818	72090.86855	72500.64117	45341.26503	43551.31318	57891.34676	55936.42842	78083.68219	0	40997.12865	42756.90415	42552.58121	69857.88826	92723.64848	10911.63166	79812.99957	78428.64001	89538.0324	102693.8468	78650.92832	92112.91568	36371.91847	37831.75115	56641.52954	41087.18079	33143.81616	43543.57231	33282.85012	40201.46108
0.67_319.1218	39293.46925	53366.49029	61912.25346	12271.89892	11242.51495	13429.28965	0	52598.93974	62594.05309	24653.98089	28018.30135	20610.57554	32389.78268	27231.87274	0	0	53214.99732	53098.63362	116286.6889	100709.6402	101640.8293	120063.7624	116234.5333	134588.2951	102667.2635	106423.7354	93873.55686	178013.851	161037.3009	0	67742.21386	62617.50558	73817.97942	112529.3644	118856.166	11008.94108	88398.2246	97413.27655	82446.49647	152343.201	150519.6792	166604.5291	89971.70035	91981.28101	83182.47558	89237.4369	72750.08886	91899.65875	85524.44027	76830.54102
2.73_487.2379	9797.529093	13923.73735	27207.10912	5082.654795	13645.61546	15257.90247	0	20561.69169	22780.44115	20957.34213	25542.10347	33745.40348	16038.90369	25528.11868	5127.00113	0	17253.32936	12294.46228	9237.01252	413206.4626	470745.1476	445815.7056	589350.9445	637190.9975	147034.4769	181797.5523	181287.8228	469554.6586	477665.9404	0	185785.6793	200430.49	232596.1215	257168.7344	350498.8065	2364.895116	694445.1029	762191.3184	841981.3739	438298.0579	500860.8298	619022.0428	207485.258	199163.9309	205641.0155	224791.911	204679.1517	204869.8123	218791.9466	216961.1861
1.73_166.0181	762471.802	824113.9141	789978.1077	139538.7774	141187.0671	156375.7578	501.7181352	184807.3617	230884.5926	148211.1431	180283.0637	165851.3878	145229.3973	125048.0067	3827.692929	2419.135897	200010.0617	247522.1624	600.2376889	391135.052	376498.3563	665465.3173	796485.9507	858212.7597	423207.2131	492109.605	433502.1109	675239.7503	754348.0032	0	646594.6466	772478.7619	803973.499	496100.5524	575153.5333	0	660417.446	662738.7323	689368.6356	290825.7941	386053.0781	349536.4985	348445.5796	359649.7199	302722.4553	341089.9413	341137.4183	332008.6861	306085.5712	324280.4376
2.42_131.0362	31241.36317	38451.15533	35077.3906	48831.50717	57162.02843	49063.28861	45735.24117	52408.28308	0	37606.3678	40435.57208	44993.57259	46421.89404	53653.49774	25970.19018	36357.80617	41590.18292	38548.95681	39127.29987	42023.26532	49549.43104	14447.0289	12716.4356	15775.5298	10250.8992	7984.5856	10607.1161	11309.0338	15563.783	9711.50897	3102.71407	4648.57884	4799.67182	16137.006	19989.735	38867.5315	38764.943	30955.6415	27182.0952	11408.3238	42247.8074	51629.2848	31241.36317	27177.70653	23120.04351	26782.12015	24637.56136	30087.60291	22382.50395	25262.2413
